id	url	kind	items	name	name_ja	collector	category	lang	tags	interval	description	verified	verified_note
af-wbmicro-tz	https://microdata.worldbank.org/index.php/api/catalog/search?ps=50&country=Tanzania	json:result.rows	50	World Bank Microdata Library — Tanzania datasets		tz_statistics	statistics	en	tz,statistics,batch17,high-penetrancy,detail-hop	86400	Tanzania survey/census microdata studies with idno, doi, authoring_entity and access class; detail hop by idno returns full DDI metadata.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-wbmicro-zm	https://microdata.worldbank.org/index.php/api/catalog/search?ps=50&country=Zambia	json:result.rows	50	World Bank Microdata Library — Zambia datasets		zm_statistics	statistics	en	zm,statistics,batch17,high-penetrancy,detail-hop	86400	Zambia survey/census microdata studies; row has idno, doi, title, authoring_entity, year range and download counts. Detail by idno returns the full DDI.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-wbmicro-rw	https://microdata.worldbank.org/index.php/api/catalog/search?ps=50&country=Rwanda	json:result.rows	50	World Bank Microdata Library — Rwanda datasets		rw_statistics	statistics	en	rw,statistics,batch17,high-penetrancy,detail-hop	86400	Rwanda survey/census microdata studies (NISR does not run an API of its own, so this is the working route). idno, doi, authoring_entity, access class; detail by idno returns the full DDI.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-wbmicro-bw	https://microdata.worldbank.org/index.php/api/catalog/search?ps=50&country=Botswana	json:result.rows	50	World Bank Microdata Library — Botswana datasets		bw_statistics	statistics	en	bw,statistics,batch17,high-penetrancy,detail-hop	86400	Botswana survey/census microdata studies with idno, doi, authoring_entity and year range; detail hop by idno returns full DDI metadata.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-wbmicro-na	https://microdata.worldbank.org/index.php/api/catalog/search?ps=50&country=Namibia	json:result.rows	50	World Bank Microdata Library — Namibia datasets		na_statistics	statistics	en	na,statistics,batch17,high-penetrancy,detail-hop	86400	Namibia survey/census microdata studies (Namibia Statistics Agency has no live API; this is the working route). idno, doi, authoring_entity, access class, year range.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-wbmicro-et	https://microdata.worldbank.org/index.php/api/catalog/search?ps=50&country=Ethiopia	json:result.rows	50	World Bank Microdata Library — Ethiopia datasets		et_statistics	statistics	en	et,statistics,batch17,high-penetrancy,detail-hop	86400	Ethiopia survey/census microdata studies (Ethiopian Statistical Service has no reachable catalogue). idno, doi, authoring_entity, year range; detail by idno returns full DDI.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-ihsn-ng	https://catalog.ihsn.org/index.php/api/catalog/search?ps=50&country=Nigeria	json:result.rows	50	IHSN Survey Catalog — Nigeria		ng_statistics	statistics	en	ng,statistics,batch17,high-penetrancy,detail-hop	86400	International Household Survey Network index of Nigerian surveys, including holdings not in the national archive. Row: idno, title, nation, authoring_entity, year_start/end, form_model, varcount, views, downloads, rank, type, url. Detail by idno returns full DDI with authoring entities, producers and study topics.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-ihsn-ke	https://catalog.ihsn.org/index.php/api/catalog/search?ps=50&country=Kenya	json:result.rows	50	IHSN Survey Catalog — Kenya		ke_statistics	statistics	en	ke,statistics,batch17,high-penetrancy,detail-hop	86400	IHSN index of Kenyan surveys with idno, authoring_entity, year range and access class; detail hop by idno returns full DDI including topics and producers.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-ihsn-gh	https://catalog.ihsn.org/index.php/api/catalog/search?ps=50&country=Ghana	json:result.rows	50	IHSN Survey Catalog — Ghana		gh_statistics	statistics	en	gh,statistics,batch17,high-penetrancy,detail-hop	86400	IHSN index of Ghanaian surveys (the Ghana Statistical Service NADA itself has an expired TLS cert, so this is the usable route). Detail by idno returns full DDI with authoring entities and topic vocabulary.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-ihsn-za	https://catalog.ihsn.org/index.php/api/catalog/search?ps=50&country=South%20Africa	json:result.rows	50	IHSN Survey Catalog — South Africa		za_statistics	statistics	en	za,statistics,batch17,high-penetrancy,detail-hop	86400	IHSN index of South African surveys with idno, authoring_entity, year range, access class; detail by idno returns the full DDI record.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-ihsn-ug	https://catalog.ihsn.org/index.php/api/catalog/search?ps=50&country=Uganda	json:result.rows	50	IHSN Survey Catalog — Uganda		ug_statistics	statistics	en	ug,statistics,batch17,high-penetrancy,detail-hop	86400	IHSN index of Ugandan surveys (UBOS runs no reachable NADA API). idno, authoring_entity, year range; detail by idno returns full DDI.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-ihsn-tz	https://catalog.ihsn.org/index.php/api/catalog/search?ps=50&country=Tanzania	json:result.rows	50	IHSN Survey Catalog — Tanzania		tz_statistics	statistics	en	tz,statistics,batch17,high-penetrancy,detail-hop	86400	IHSN index of Tanzanian surveys with idno, authoring_entity and year range; detail by idno returns the full DDI study description.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-ihsn-zm	https://catalog.ihsn.org/index.php/api/catalog/search?ps=50&country=Zambia	json:result.rows	50	IHSN Survey Catalog — Zambia		zm_statistics	statistics	en	zm,statistics,batch17,high-penetrancy,detail-hop	86400	IHSN index of Zambian surveys (ZamStats has no live catalogue host). idno, authoring_entity, year range; detail by idno returns full DDI.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-ihsn-rw	https://catalog.ihsn.org/index.php/api/catalog/search?ps=50&country=Rwanda	json:result.rows	50	IHSN Survey Catalog — Rwanda		rw_statistics	statistics	en	rw,statistics,batch17,high-penetrancy,detail-hop	86400	IHSN index of Rwandan surveys with idno, authoring_entity, year range and access class; detail by idno returns the full DDI.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-ihsn-bw	https://catalog.ihsn.org/index.php/api/catalog/search?ps=50&country=Botswana	json:result.rows	50	IHSN Survey Catalog — Botswana		bw_statistics	statistics	en	bw,statistics,batch17,high-penetrancy,detail-hop	86400	IHSN index of Botswana surveys; idno, authoring_entity, year range, access class. Detail by idno returns full DDI metadata.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-ihsn-na	https://catalog.ihsn.org/index.php/api/catalog/search?ps=50&country=Namibia	json:result.rows	50	IHSN Survey Catalog — Namibia		na_statistics	statistics	en	na,statistics,batch17,high-penetrancy,detail-hop	86400	IHSN index of Namibian surveys; idno, authoring_entity, year range. Detail by idno returns the full DDI study description.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-ihsn-et	https://catalog.ihsn.org/index.php/api/catalog/search?ps=50&country=Ethiopia	json:result.rows	50	IHSN Survey Catalog — Ethiopia		et_statistics	statistics	en	et,statistics,batch17,high-penetrancy,detail-hop	86400	IHSN index of Ethiopian surveys; idno, authoring_entity, year range, access class. Detail by idno returns full DDI.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-dportal-act-ng	https://d-portal.org/q?from=act&country_code=NG&limit=100&form=json	json:rows	100	d-portal (IATI) — aid activities in Nigeria		ng_aid	aid	en	ng,aid,batch17,high-penetrancy,detail-hop	86400	Every IATI-published aid activity with Nigeria as recipient. Row: aid (activity identifier), reporting org name, reporting_ref, funder_ref, title, slug, status_code, day_start/day_end/day_length, description, commitment and spend in USD/EUR/GBP/CAD, flags. Detail by aid returns the single activity; the same aid also drives ?from=trans&aid= for individual transactions.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-dportal-act-ke	https://d-portal.org/q?from=act&country_code=KE&limit=100&form=json	json:rows	100	d-portal (IATI) — aid activities in Kenya		ke_aid	aid	en	ke,aid,batch17,high-penetrancy,detail-hop	86400	IATI aid activities with Kenya as recipient: aid, reporting org and reporting_ref, funder_ref, title, description, status, start/end days, commitment and spend in four currencies. Detail hop by aid returns the activity record.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-dportal-act-gh	https://d-portal.org/q?from=act&country_code=GH&limit=100&form=json	json:rows	100	d-portal (IATI) — aid activities in Ghana		gh_aid	aid	en	gh,aid,batch17,high-penetrancy,detail-hop	86400	IATI aid activities with Ghana as recipient, carrying funder reference, reporting organisation, description, status and committed/spent amounts. Detail by aid returns the activity.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-dportal-act-za	https://d-portal.org/q?from=act&country_code=ZA&limit=100&form=json	json:rows	100	d-portal (IATI) — aid activities in South Africa		za_aid	aid	en	za,aid,batch17,high-penetrancy,detail-hop	86400	IATI aid activities with South Africa as recipient: aid, reporting org, funder_ref, title, description, status, dates, commitment/spend. Detail by aid returns the activity record.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-dportal-act-ug	https://d-portal.org/q?from=act&country_code=UG&limit=100&form=json	json:rows	100	d-portal (IATI) — aid activities in Uganda		ug_aid	aid	en	ug,aid,batch17,high-penetrancy,detail-hop	86400	IATI aid activities with Uganda as recipient, with reporting organisation, funder reference, description, status and multi-currency commitment/spend. Detail hop by aid.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-dportal-act-tz	https://d-portal.org/q?from=act&country_code=TZ&limit=100&form=json	json:rows	100	d-portal (IATI) — aid activities in Tanzania		tz_aid	aid	en	tz,aid,batch17,high-penetrancy,detail-hop	86400	IATI aid activities with Tanzania as recipient: aid, reporting org, funder_ref, title, description, status, dates and amounts. Detail by aid returns the activity.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-dportal-act-zm	https://d-portal.org/q?from=act&country_code=ZM&limit=100&form=json	json:rows	100	d-portal (IATI) — aid activities in Zambia		zm_aid	aid	en	zm,aid,batch17,high-penetrancy,detail-hop	86400	IATI aid activities with Zambia as recipient, carrying reporting organisation, funder reference, description, status and committed/spent amounts. Detail by aid.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-dportal-act-rw	https://d-portal.org/q?from=act&country_code=RW&limit=100&form=json	json:rows	100	d-portal (IATI) — aid activities in Rwanda		rw_aid	aid	en	rw,aid,batch17,high-penetrancy,detail-hop	86400	IATI aid activities with Rwanda as recipient: aid, reporting org, funder_ref, title, description, status, dates, commitment/spend in four currencies. Detail by aid.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-dportal-act-bw	https://d-portal.org/q?from=act&country_code=BW&limit=100&form=json	json:rows	100	d-portal (IATI) — aid activities in Botswana		bw_aid	aid	en	bw,aid,batch17,high-penetrancy,detail-hop	86400	IATI aid activities with Botswana as recipient, with reporting organisation, funder reference, description, status and amounts. Detail hop by aid.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-dportal-act-na	https://d-portal.org/q?from=act&country_code=NA&limit=100&form=json	json:rows	100	d-portal (IATI) — aid activities in Namibia		na_aid	aid	en	na,aid,batch17,high-penetrancy,detail-hop	86400	IATI aid activities with Namibia as recipient: aid, reporting org, funder_ref, title, description, status, dates and multi-currency amounts. Detail by aid.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-dportal-act-et	https://d-portal.org/q?from=act&country_code=ET&limit=100&form=json	json:rows	100	d-portal (IATI) — aid activities in Ethiopia		et_aid	aid	en	et,aid,batch17,high-penetrancy,detail-hop	86400	IATI aid activities with Ethiopia as recipient, carrying reporting organisation, funder reference, description, status and committed/spent amounts. Detail by aid.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-dportal-trans-ng	https://d-portal.org/q?from=act,trans&trans_country_code=NG&limit=100&form=json	json:rows	100	d-portal (IATI) — aid transactions in Nigeria		ng_aid	aid	en	ng,aid,batch17,high-penetrancy,detail-hop	86400	Activity rows joined to their individual transactions for Nigeria — adds trans_ref and trans_description on top of the activity fields. Detail hop by aid returns the full transaction ledger for that activity: trans_day, trans_currency, trans_value, USD/EUR/GBP/CAD equivalents, trans_code, trans_flow_code, trans_finance_code, trans_sector, trans_id.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-dportal-trans-ke	https://d-portal.org/q?from=act,trans&trans_country_code=KE&limit=100&form=json	json:rows	100	d-portal (IATI) — aid transactions in Kenya		ke_aid	aid	en	ke,aid,batch17,high-penetrancy,detail-hop	86400	Kenya activity-plus-transaction rows with trans_ref and trans_description; detail by aid returns the per-activity transaction ledger with values, currencies, flow and finance codes.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-dportal-trans-gh	https://d-portal.org/q?from=act,trans&trans_country_code=GH&limit=100&form=json	json:rows	100	d-portal (IATI) — aid transactions in Ghana		gh_aid	aid	en	gh,aid,batch17,high-penetrancy,detail-hop	86400	Ghana activity-plus-transaction rows carrying trans_ref and trans_description; detail hop by aid returns every transaction with amounts, currency and sector codes.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-dportal-trans-za	https://d-portal.org/q?from=act,trans&trans_country_code=ZA&limit=100&form=json	json:rows	100	d-portal (IATI) — aid transactions in South Africa		za_aid	aid	en	za,aid,batch17,high-penetrancy,detail-hop	86400	South Africa activity-plus-transaction rows with trans_ref and trans_description; detail by aid returns the transaction ledger.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-dportal-trans-ug	https://d-portal.org/q?from=act,trans&trans_country_code=UG&limit=100&form=json	json:rows	100	d-portal (IATI) — aid transactions in Uganda		ug_aid	aid	en	ug,aid,batch17,high-penetrancy,detail-hop	86400	Uganda activity-plus-transaction rows with trans_ref and trans_description; detail by aid returns transaction values, currencies, flow/finance/sector codes.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-dportal-trans-tz	https://d-portal.org/q?from=act,trans&trans_country_code=TZ&limit=100&form=json	json:rows	100	d-portal (IATI) — aid transactions in Tanzania		tz_aid	aid	en	tz,aid,batch17,high-penetrancy,detail-hop	86400	Tanzania activity-plus-transaction rows carrying trans_ref and trans_description; detail hop by aid returns the per-activity transaction ledger.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-dportal-trans-zm	https://d-portal.org/q?from=act,trans&trans_country_code=ZM&limit=100&form=json	json:rows	100	d-portal (IATI) — aid transactions in Zambia		zm_aid	aid	en	zm,aid,batch17,high-penetrancy,detail-hop	86400	Zambia activity-plus-transaction rows with trans_ref and trans_description; detail by aid returns all transactions with amounts and codes.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-dportal-trans-rw	https://d-portal.org/q?from=act,trans&trans_country_code=RW&limit=100&form=json	json:rows	100	d-portal (IATI) — aid transactions in Rwanda		rw_aid	aid	en	rw,aid,batch17,high-penetrancy,detail-hop	86400	Rwanda activity-plus-transaction rows with trans_ref and trans_description; detail hop by aid returns the transaction ledger.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-dportal-trans-bw	https://d-portal.org/q?from=act,trans&trans_country_code=BW&limit=100&form=json	json:rows	100	d-portal (IATI) — aid transactions in Botswana		bw_aid	aid	en	bw,aid,batch17,high-penetrancy,detail-hop	86400	Botswana activity-plus-transaction rows with trans_ref and trans_description; detail by aid returns per-transaction values and codes.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-dportal-trans-na	https://d-portal.org/q?from=act,trans&trans_country_code=NA&limit=100&form=json	json:rows	100	d-portal (IATI) — aid transactions in Namibia		na_aid	aid	en	na,aid,batch17,high-penetrancy,detail-hop	86400	Namibia activity-plus-transaction rows with trans_ref and trans_description; detail hop by aid returns the transaction ledger.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-dportal-trans-et	https://d-portal.org/q?from=act,trans&trans_country_code=ET&limit=100&form=json	json:rows	100	d-portal (IATI) — aid transactions in Ethiopia		et_aid	aid	en	et,aid,batch17,high-penetrancy,detail-hop	86400	Ethiopia activity-plus-transaction rows with trans_ref and trans_description; detail by aid returns all transactions with amounts, currencies and sector codes.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-gleif-lei-ng	https://api.gleif.org/api/v1/lei-records?filter%5Bentity.legalAddress.country%5D=NG&page%5Bsize%5D=100	json:data	100	GLEIF — legal entities registered in Nigeria		ng_company-registry	company-registry	en	ng,company-registry,batch17,high-penetrancy,detail-hop	86400	978 Nigerian legal entities with an LEI. Each record: id = the 20-char LEI, plus attributes.entity (legalName, otherNames, legalAddress and headquartersAddress with street lines, city, region, postal code, country), legalForm, status, registeredAs (local company number), and attributes.registration (status, initial/last update, next renewal, managing LOU, validation source). Relationships expose parent/child ultimate-owner links. Detail by LEI returns the single full record.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-gleif-lei-ke	https://api.gleif.org/api/v1/lei-records?filter%5Bentity.legalAddress.country%5D=KE&page%5Bsize%5D=100	json:data	100	GLEIF — legal entities registered in Kenya		ke_company-registry	company-registry	en	ke,company-registry,batch17,high-penetrancy,detail-hop	86400	Kenyan LEI holders: legal name, other names, registered address, headquarters address, legal form, local registration number, entity status, managing LOU and renewal dates; relationships give parent/ultimate-parent chains. Detail by LEI returns the full record.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-gleif-lei-gh	https://api.gleif.org/api/v1/lei-records?filter%5Bentity.legalAddress.country%5D=GH&page%5Bsize%5D=100	json:data	100	GLEIF — legal entities registered in Ghana		gh_company-registry	company-registry	en	gh,company-registry,batch17,high-penetrancy,detail-hop	86400	Ghanaian LEI holders with legal name, addresses, legal form, local company number, status and registration lifecycle; parent/child relationship links. Detail by LEI returns the full record.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-gleif-lei-za	https://api.gleif.org/api/v1/lei-records?filter%5Bentity.legalAddress.country%5D=ZA&page%5Bsize%5D=100	json:data	100	GLEIF — legal entities registered in South Africa		za_company-registry	company-registry	en	za,company-registry,batch17,high-penetrancy,detail-hop	86400	South African LEI holders — a beneficial-ownership-adjacent view CIPC does not expose via API. Legal name, addresses, legal form, CIPC registration number in registeredAs, status, managing LOU, and parent/ultimate-parent relationships. Detail by LEI.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-gleif-lei-ug	https://api.gleif.org/api/v1/lei-records?filter%5Bentity.legalAddress.country%5D=UG&page%5Bsize%5D=100	json:data	91	GLEIF — legal entities registered in Uganda		ug_company-registry	company-registry	en	ug,company-registry,batch17,high-penetrancy,detail-hop	86400	91 Ugandan LEI holders with legal name, registered and headquarters addresses, legal form, local registration number, status and renewal dates; relationship links to parents. Detail by LEI.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-gleif-lei-tz	https://api.gleif.org/api/v1/lei-records?filter%5Bentity.legalAddress.country%5D=TZ&page%5Bsize%5D=100	json:data	81	GLEIF — legal entities registered in Tanzania		tz_company-registry	company-registry	en	tz,company-registry,batch17,high-penetrancy,detail-hop	86400	81 Tanzanian LEI holders: legal name, addresses, legal form, BRELA registration number where supplied, status, managing LOU, parent relationships. Detail by LEI.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
af-gleif-lei-zm	https://api.gleif.org/api/v1/lei-records?filter%5Bentity.legalAddress.country%5D=ZM&page%5Bsize%5D=100	json:data	67	GLEIF — legal entities registered in Zambia		zm_company-registry	company-registry	en	zm,company-registry,batch17,high-penetrancy,detail-hop	86400	67 Zambian LEI holders with legal name, addresses, legal form, PACRA registration number where supplied, status and renewal dates. Detail by LEI returns the full record.  A per-record detail endpoint was verified for this source; see the batch's detail-hops side-car. This collector fetches the list endpoint only.	no	pending-independent-probe
